,prglngth,pregordr,multbrth,wksgest,mosgest,babysex,babysex2,hpagelb,knewpreg,trimestr,priorsmk,postsmks,npostsmk,getprena,bgnprena,pnctrim,workpreg,workborn,didwork,matweeks,weeksdk,matleave,matchfound,stopduse,whystopd,whatmeth01,whatmeth02,whatmeth03,whatmeth04,resnouse,wantbold,probbabe,cnfrmno,timingok,toosoon_n,toosoon_p,wthpart1,wthpart2,feelinpg,hpwnold,timokhp,cohpbeg,cohpend,tellfath,whentell,tryscale,wantscal,whyprg1,whynouse1,whynouse2,whynouse3,anyusint,birthord,datend,agepreg,datecon,agecon,fmarout5,pmarpreg,rmarout6,fmarcon5,learnprg,pncarewk,paydeliv,lbw1,bfeedwks,maternlv,oldwantr,oldwantp,wantresp,wantpart,cmbirth,ager,agescrn,fmarital,rmarital,educat,hieduc,race,hispanic,hisprace,rcurpreg,pregnum,parity,insuranc,pubassis,poverty,laborfor,religion,metro,brnout,yrstrus,prglngth_i,datend_i,agepreg_i,datecon_i,agecon_i,fmarout5_i,pmarpreg_i,rmarout6_i,fmarcon5_i,learnprg_i,pncarewk_i,paydeliv_i,lbw1_i,bfeedwks_i,maternlv_i,oldwantr_i,oldwantp_i,wantresp_i,wantpart_i,hieduc_i,hispanic_i,hisprace_i,parity_i,poverty_i,laborfor_i,sest
hieduc_i,0.007636242202210968,-0.003478696309513411,,0.006646149954050367,0.0007108861964665023,-0.005822828540314953,,-0.013668458209525756,-0.004955059799984307,,0.0032045910244872327,0.006932127513408848,,-0.0023622222441760554,-0.0005775955920913416,,-0.015283197166446084,-0.016189290029561588,,0.002015094737927729,,0.0022414311101741666,0.02911929697361452,,,0.010725602942625635,-0.041119231745805306,,,0.02465085831897101,-0.01647507763935117,,,-0.013020591128205675,-0.005488593327967905,-8.551362767098923e-05,-0.00483842423483884,0.06388498897847408,0.009913436622752748,0.017833448269056872,0.0016971748058640134,0.02425565523732415,0.02159268271045062,-0.0037350512281143894,-0.0018123700382268028,0.008163904375642671,0.014478244428846305,,,,,-0.010437747597913839,-0.008715851198617041,-0.002703489246674428,-0.014027805525170486,-0.0027207738678953586,-0.014046470293177233,0.0007345494749251524,0.0015379453896158537,0.0008645405360465829,-0.0016634454678075242,-0.0074250412295279004,-0.0020488858559287314,-0.019427336778261736,0.004830422589183961,0.00819337722566701,-0.00018331781121008606,-0.0005234596102914788,0.015271552512072847,-0.0005200376780967191,0.015336084788281523,0.009277400678328052,-0.009341612032245688,-0.009341612032245688,-0.014984828830886353,-0.013713348523518167,0.003292579633806426,0.007026898279923424,0.005612060397387632,0.011031912639133256,-0.001169671938130627,0.0039064821269704985,-0.004651270421218351,-0.01291129951219817,-0.018109186531348305,0.015213034927308399,0.002061687956764012,-0.012455278629410992,-0.036176795084774505,0.02528114315615564,-0.00593405389204403,-0.003351946896797893,-0.0014736833975228236,-0.0007359648162551222,-0.001188591282621739,-0.0007611489284922896,-0.0012046143242349465,0.01744087506124952,-0.0018800948781502484,0.018341497226019632,0.018740927854569177,-0.001371539656258584,-0.0008092635063556784,-0.0003377997973200878,-0.0006438482439311651,-0.0008730313042575142,-0.000755854136957799,-0.001890392678395572,-0.0008946413454876208,-0.001890392678395572,-0.0010334510338685088,1.0,-0.0003900795699149172,,-0.0016141666044361778,-0.004474088445926378,-0.0005517801069751217,-0.015651709823300285
whatmeth01,0.007731264035380423,0.1000748311572228,-0.19705397744009204,0.008275129839145252,-0.003979175842956861,0.03809938996883302,-0.12575792662407448,0.09017765686555648,0.01665313480437617,0.5000000000000001,-0.0337837598511735,0.02397179575075693,0.029497979284678632,-0.014483775208801944,-0.039783195842242026,-0.47140452079103173,0.02033029912433866,0.036548700081593784,0.1085840884917797,0.12955438340305395,,0.0652091606523042,0.004786668792329975,0.15811184311270776,,1.0,0.24607937312554432,-0.021220825261829675,-0.06990313797472882,,0.0012636145060296894,-0.09616568520412504,,0.013660733713097142,-0.04227077153384564,-0.03821576056298934,-0.07110651699042236,0.030160162689491732,-0.0526350650033853,-0.027746517734703872,0.006724995429902093,-0.058368818877481056,-0.07153484853825266,-0.025753639381325907,-0.024034509585143693,-0.06994295193686884,-0.09272240742489007,-0.12654482081883636,0.27740234925703494,0.6876666049779864,,0.026762777460043845,0.1149571321024975,0.003354756084942798,0.11507992213303235,0.003380299587641847,0.11507498937224017,-0.10899417874535292,0.10771096948834677,-0.1054653350801699,-0.12490421652649114,0.007582731304993495,-0.023003022878136537,-0.02586537626820002,0.01921396765802446,-0.056922771653959835,0.01895270295915817,-0.00961253351195376,-0.027387646376854976,-0.00961253351195376,-0.02632450579455561,-0.0886171616252708,0.09013223162895602,0.09013223162895602,-0.05479429522004328,-0.055969109795839016,0.051177436228628456,0.06424208588865413,-0.004533242620274609,0.017197392760028643,0.000238029023722853,-0.013266136338177734,0.0692538919392645,0.07210901165127169,-0.0269368750737173,0.03234175177401848,0.009349635861323095,0.03582487665970372,0.013945321491933862,0.003534522379421787,-0.00936685879731366,-0.03009893469429955,0.0015951876770786797,-0.008058095475029598,0.00400804587977448,-0.008058095475029598,0.00400804587977448,0.017291918861374683,0.022079532441516673,0.018639431646893644,0.01445782304306618,0.003953493670832135,-0.008058095475029598,,-0.01501377174580718,-0.011250595569561707,-0.008058095475029598,0.005245070709489913,0.01676591843011371,0.005245070709489913,0.0017561170687501214,0.010725602942625635,-0.004755833212115753,,0.010177009370969594,0.03889845441779487,,-0.01519854422800556
maternlv,0.008407091518327062,-0.09757107857547259,-0.18943567531734773,0.005057997708667702,-0.010003723782475665,0.007533796153335679,-0.02642487965972049,-0.018297513584399246,-0.00046376081754482027,-0.32732683535398854,0.03775102045275254,-0.014485612844865216,-0.11880129291831192,-0.01539891045783809,-0.004043227760016083,0.06900655593423542,-0.6880900134384672,0.9144260073418883,1.0,,,,-0.006231598207654471,0.04228536032455668,0.003142756087465826,0.01895270295915817,-0.0724833538055982,-0.32420262585640136,,-0.03613945481379474,-0.04760577383630813,0.05296378117445079,-0.06579516949597691,0.007138310213049867,-0.04583755093838002,-0.020377860021315204,0.006277944566682887,-3.3697899294223954e-05,-0.014497485841882035,-0.0020831921483150536,0.007096266687379778,0.029436236382675566,0.0466818095155421,0.006556175676429331,0.04522972311289416,-0.008556608750682152,-0.01625670748505409,-0.0013009109008760684,0.02935515546989599,0.1954434455152898,0.25,-0.046751778716134416,-0.14827435233871367,0.018863167443290398,0.020383282218995127,0.019101138632019152,0.020453311714340616,-0.020238902537235957,0.02462401849441063,-0.019753128749880392,-0.018848219558571643,0.0011509060049413888,-0.015749468303744282,-0.04160738777972676,0.015331619352724687,-0.02381382978977413,1.0,-0.028109771629211817,-0.007033541584581492,-0.027684672157577257,-0.00759126365571497,-0.014736266614477496,0.01303343008364367,0.01303343008364367,-0.01874875317995143,0.00017658259244824858,0.12259748542564107,0.1266836100093286,0.0017814221554452456,0.09077440236786741,0.029675163945284792,0.014637198656398379,-0.0966885578721909,-0.13467365289949298,0.003112884886875521,0.04205619257886798,0.0947338064131252,-0.1281668357147577,-0.013461369946748073,-0.019028816306624063,0.0961937918997882,-0.004583830584953819,-0.03288096328571673,-0.03375152417487769,-0.04273102322416578,-0.03375152417487769,-0.04273102322416578,0.006293191904589322,-0.0008427793985594281,0.015904791130461917,0.01598428013074833,-0.010556751960214003,-0.03659934825980497,-0.008559799948054482,-0.013012250008429658,-0.014644985616868072,-0.03543488611574158,-0.01217906594349113,0.01968629917236564,-0.01217906594349113,0.016630561839866654,-0.00018331781121008606,-0.021784072218453455,,-0.03198982389960148,-0.04410265864358847,-0.0004101746957955557,0.010777122194427367
pmarpreg,0.01068347187237829,0.08734011505092522,-0.17379341165034273,-0.0064019903984886585,-0.0164779118592654,0.026694513775117723,-0.04544574215914091,0.32190705958202465,-0.0655760109603072,0.4082482904638631,-0.1477474098266841,0.11266552698576561,0.07037854521892094,-0.08317689029737388,-0.0900298680181079,0.31052950170405935,-0.1141102460838768,-0.1052700545295266,-0.044653243772108484,0.05328921111350895,0.17585684143199454,0.1613659488282098,-0.05365373662076556,-0.1679867602979215,-0.4056417046609479,0.10771096948834677,0.1998503155462703,0.07329932392152883,0.4584439314677019,-0.3073317823182676,-0.10835932774701457,0.10814280438738032,-0.04545454545454545,0.14659071254618308,-0.03196587585998532,-0.06632420907643514,-0.26265332916735395,-0.20196339378311312,0.17357298762608256,-0.27511948451123724,0.11927997223395712,-0.3242440054817071,-0.30524864330758533,-0.17772473987591986,-0.09869861856425553,0.1894570553522538,0.2409717014766163,-0.06327921137973025,0.08934426680376775,0.19814439793570043,0.4082482904638631,-0.017677692348151915,0.07850567265754677,0.0817677537913164,0.44403109752583175,0.08172057206243893,0.4439302782712615,-0.9754633421397992,1.0,-0.9474875104381554,-0.8567188206235702,-0.13518451292083153,-0.12703536031940024,-0.3080041495327317,0.04299229872444007,-0.21055124565082384,0.02462401849441063,-0.28868584653379986,-0.3004698310147955,-0.28849862918437064,-0.3003513959588985,-0.2973017922427721,0.29898442288350885,0.29898442288350885,-0.6181101641803431,-0.4910297190169931,0.2770183510856725,0.2632438992252199,0.2663458472504369,0.03975801952084265,-0.1434081248220248,0.025688297175809817,-0.08944592910796555,-0.06816786300752997,-0.11597923822236131,0.31155263406936157,0.31778676383191423,-0.015047865798318358,0.05100524847001396,-0.05420285600066463,-0.048711809184788665,-0.004568409094314623,-0.05391058745483268,-0.0052706351661955765,0.0030030506434881718,-0.008283252086305022,0.000731129216568684,0.1819751372368782,-0.03587149943533676,0.1753045887985113,0.16353136057417306,-0.006464561947199421,0.0004911747947035023,0.0015379453896150672,0.00120738443206218,0.00724740562465318,-0.007892290968172313,-0.039397453954830304,-0.019881484509921873,-0.039397453954830304,-0.02296623202723932,0.0015379453896158537,0.005431593127764999,,-0.02824425720439087,-0.002239765570966639,-0.015586344465591874,0.009275900919863841
pubassis,0.011673138317094427,-0.11295436845105143,-0.051749825718855724,0.015497302960082945,0.01347042857058476,-0.006004227989031702,-0.10244642009062163,0.15834491022285863,-0.034185555510392644,2.266233259184197e-17,-0.13905519965021848,0.1405648187751884,-0.03456960709003056,-0.07041175524818427,-0.09416941385514423,-0.14907119849998599,-0.17934939398347527,-0.1375670632076977,-0.08891147043394919,0.03115007947733202,-0.20817945092665124,0.16172172094445622,-0.03047534927768361,-0.11675596482459692,-0.21792568982625024,0.03234175177401848,0.0518330087069154,0.09446300055936124,-0.034523833987986266,-0.14748937047012312,-0.07880433068293412,-0.07910193532156122,-0.1123666437438736,0.07314893493674521,0.04482189173518989,0.02695869697487603,-0.14891345741633766,-0.11559852011491532,0.11088936543485681,-0.10563460980638442,0.03783506299503071,-0.08574377396092782,-0.09951946527584156,-0.11289187390115459,-0.016098769338151457,0.15710188821218024,0.17609063049280604,0.04282279244947309,0.06774139806875908,-0.07817557101786429,0.24999999999999997,0.11224363951822366,-0.13231906484197772,-0.13995401118861747,0.23084680565572524,-0.13996324851737726,0.23077876882954745,-0.3332474176871286,0.31155263406936157,-0.33120875167433794,-0.31743341362729055,-0.11066323099735892,-0.11390814381964622,-0.3773672254439377,0.034141990847150756,-0.1485138006983015,0.04205619257886798,-0.16035363795796817,-0.11648489921371374,-0.16015558674809388,-0.11632984698470863,-0.3335091638159368,0.33662789724358727,0.33662789724358727,-0.36587438584173865,-0.3181554306732178,0.32413314079296296,0.3230004311272043,0.1441696857981377,0.13312189092910665,-0.029464375532445075,0.042680837640282944,-0.20555476161813613,-0.20389837584996492,-0.23273297448625357,1.0,0.4923371583085993,-0.18052375821416433,0.04256614192922797,-0.07922639496520757,0.03611310286872177,0.059566237337717945,-8.260345176845923e-05,0.0025739413953912906,0.0037121505216335454,0.0045218325306412175,0.005090835050624087,-0.0469257937029219,0.003179913162342091,-0.0407334673901113,-0.041806184713808585,-0.015047190321100872,0.003420038215105508,0.0027404802674510873,0.008619478346502141,-0.009034760509282907,0.006132044376100342,-0.016185791078489095,-0.01633684763366754,-0.016185791078489095,-0.018871620635832306,0.015213034927308399,-0.025641140757164442,,-0.02196336647900823,0.010038510550870815,-0.013350219988436298,-0.011386613317882125
religion,0.014953651975239133,0.015046748486722753,-0.014907074779545882,0.006395065041138588,-0.012611374906483864,0.013473750173739793,-0.02182878644444318,0.03961055642434257,0.009711007519475637,0.09449111825230674,0.0036020023706355353,-0.00046631199834378016,-0.041584382418766885,-0.004446722555279231,0.023756607865481186,-0.14907119849998596,-0.009800246800951018,-0.03706193624060836,-0.0324766389837367,0.00047700085790525215,0.08765936226222623,-0.039716857608256946,0.006624923585438453,0.012969361271008206,-0.02067340059655094,0.013945321491933862,0.037702484055966975,0.06048598395892004,0.27619067190389013,-0.0328895963248847,-0.01953906276476983,-0.024666657947388315,0.12666009927622468,0.014645238852369699,0.00466888938798577,0.0024653473669049783,0.004635517121759061,-0.01206141220420785,-0.03566153316790908,-0.010129880478507157,-0.0028836056058876717,0.038286349495953435,0.06707136778917826,-0.04573250059828237,-0.02165847561895808,-0.02693708696847978,-0.023376537682483742,0.07018233403317517,0.014075868265832691,0.15747258791758004,-0.6123724356957946,0.007130083271501045,-0.00608850579954743,-0.020541163106106253,0.05305308217239269,-0.02064694440707922,0.05291864823868632,-0.05960295822328806,0.05100524847001396,-0.04730574528513488,-0.059085963911035405,-0.0018850948781833745,0.007467871237021043,-0.05643705934657472,-0.014285575174033498,0.008598296252255538,-0.013461369946748073,-0.02432303750657811,-0.00838012413192779,-0.024457691533705115,-0.006911626321554459,-0.0652515253772616,0.06306037460886611,0.06306037460886611,-0.07972317132523288,-0.05192997783672843,0.1369987702916315,0.1462525384809224,-0.1285110944688251,0.28453171021860324,0.2659136060601262,0.026494837957194463,-0.006633784928716053,-0.0038112237669959506,-0.005445217817148428,0.04256614192922797,0.07236816973188097,-0.02093215355889546,1.0,0.03125522675088134,0.15258193090794991,-0.0821317515599879,0.005254714115101348,0.01374068489616749,-0.025712776271395395,0.011797609075876214,-0.0264904099633089,-0.028873461538512474,-0.04273610025976644,-0.029739172125504178,-0.024704136213111474,0.010378979245900963,0.017404928192117947,0.004283794528379416,-0.006156997837343488,0.01943682524989868,0.0132066863664801,0.002060818008527888,-0.01927101501215373,0.002060818008527888,-0.0257977152066766,-0.036176795084774505,-0.013742219703837249,,0.013077586120947986,0.002178329989460853,-0.03926595405803455,-0.028233888587418793
priorsmk,0.015314282270666797,0.09245659579256679,-0.2011556461404329,0.015438270557222269,-0.0019463359347013012,0.009336994434337236,-0.24253562503633308,-0.0662381221228111,0.011088807784666938,-0.21320071635561047,1.0,-0.7188109765769335,0.4931280823203991,-0.014712886428342894,0.04890831489851306,-0.23237900077244494,0.008789887937680494,0.0732122420389846,0.04828724503989635,-0.05669524122165473,,-0.08043321029804348,0.009792770749556208,0.08511795180543862,0.1586779305824173,-0.0337837598511735,-0.11530185898694856,-0.07755421991878939,,0.14791513069892165,0.06158193688649931,-0.004722660110480847,-0.14661427499966245,-0.051463332430873136,0.05541449722386555,0.10607018753483691,0.12401300188684662,0.10662557643304742,-0.12622004881509352,0.1139583137196017,-0.034233280101944534,-0.03209098692865254,-0.0005171658047267789,0.03451568205946768,0.021501665576968837,-0.12458616232918605,-0.14852954386645514,-0.058725389576045964,0.0682054019097481,-0.19411316261983602,0.24999999999999994,-0.01765916739742661,0.019867261083331138,-0.007491315736948376,-0.12876671661078867,-0.007439534360363669,-0.12874771518579067,0.17610364460562383,-0.1477474098266841,0.1770893990605754,0.18834060468606448,0.05196686956087514,0.008905457884877547,0.1291006603659794,-0.03943452305334955,0.15441517848532998,0.03775102045275254,0.13341341808440604,0.1314543842188572,0.13378579437502497,0.12791574879728287,0.12391298745100232,-0.12412048845166049,-0.12412048845166049,0.18875521712426782,0.18535919648912288,-0.18160484259958526,-0.15099568298591015,-0.006025612337858037,0.18448304604503202,0.06238821844425827,0.029731914245048376,0.09823256191495745,0.027171074546588576,0.053832573928738546,-0.13905519965021848,-0.12585846329870973,-0.0032460678137844774,0.0036020023706355353,0.06645167758948087,0.2058694741782522,-0.04063842903194433,-0.001007782084118594,,0.013515551772604776,,0.013515551772604776,0.10806467152935,0.0254517657693577,0.09048970488447267,0.10314603061618849,0.017233531280225336,0.0032045910244874218,-0.01321563334815237,-0.009343360480714933,-0.01618838452216461,,-0.016666191728041086,-0.0057550464773380135,-0.016666191728041086,0.014122279419115811,0.0032045910244872327,0.01896628937869036,,0.013247009113703198,-0.038638045909565315,-0.018695746183382024,-0.03485715859142101
workborn,0.01695760373772159,-0.029899904353582578,-0.09245003270420495,0.047033283343079185,0.05579020975026274,-0.016239590084838953,-0.12501526158359882,-0.13093033260861137,0.0004858835757808385,-0.3333333333333333,0.0732122420389846,-0.058919167893121405,-0.035916036114987664,0.07410033128704188,0.03228660239190223,0.0,0.05923967128159269,1.0,0.08426363819258378,0.21864298872063234,0.317999364001908,0.3330843920446755,-0.002240608350845132,0.02020119111288025,0.08211489822667163,0.036548700081593784,0.1393349902342081,0.054453277011733,,0.04146141051070912,0.005167130220362207,0.2507066818958667,,-0.04837378855722026,0.01554590355119762,-0.01580450131901353,0.07425938514738718,0.03659132865362883,-0.01450104900116869,0.061989661670350804,-0.01829017806495812,0.005315284078608442,0.0575221190501672,0.08581201520599077,0.06692998429103954,-0.001072477114669117,-0.01644173736412372,0.017807172882866668,0.07341654196592567,-0.13161624005292544,,0.007109547453479973,-0.019616656838568003,-0.031249954386585573,-0.16218146778411127,-0.030994681052831267,-0.16210158174351622,0.10003550107119363,-0.1052700545295266,0.09236677167416074,0.11198329968128332,0.02041751562488505,0.08788715619989593,0.17328893507613805,-0.0006626785001352409,0.01200294249957516,0.9144260073418883,0.04558541982694812,0.06869470388406636,0.04558541982694812,0.0657365143551978,0.14838816318682257,-0.15124536302137023,-0.15124536302137023,0.08690910026159354,0.05659691744916723,-0.1336235097668989,-0.15088035775418673,0.03042907896362935,-0.09740723281473398,-0.08369062044744167,-0.020824090018676317,0.004759441545778938,-0.0044667925296123555,0.08075813384083722,-0.1375670632076977,-0.16962922183805776,0.22506325272715874,-0.03706193624060836,0.03111169111727738,-0.01598999194081344,0.12697113223443837,0.012015317036374715,0.05923967128159611,0.005340355224138858,0.05923967128159611,0.005340355224138858,-0.013820703879053438,0.03532070852042094,-0.012605890074519479,0.01279986948114096,-0.008561044586982081,0.05923967128159611,-0.022901479467988397,0.030449680638626637,0.066017120709703,0.05923967128159611,0.016550883966489606,0.068250298963988,0.016550883966489606,0.07632740622067606,-0.016189290029561588,-0.016189290029561754,,-0.0191529715213806,0.04187863901444368,0.01266596060308992,0.014476129766498582
metro,0.01717772039830357,0.007549801952930656,-0.08742586032676994,0.007334281549089198,-0.007931569001199274,-0.007018908931363671,0.11857832129171851,-0.07362528184901634,0.00857374532063343,-0.24999999999999997,0.06645167758948087,-0.058237914573212216,0.06959539817581546,0.041271919059015526,0.055771858279474486,-0.3975231959999628,0.038214171397979765,0.03111169111727738,-0.0724724766485714,-0.024401883451883124,0.17585684143199454,-0.08046231100990728,-0.008349643101034813,0.026157641614412253,0.0690909299127759,0.003534522379421787,0.06529989800291974,-0.20687553999010333,-0.06524391359763639,0.00211903242731179,0.01022476978898123,-0.05131437320626012,-0.29792484582393214,-0.01905352996915494,0.04291167156235288,0.08467517746880109,0.06967069415834663,0.06380236403508567,-0.07036484182790365,0.04339360264662856,-0.00796280834013546,0.035463419125297,0.07805290429965926,0.0034933095586827485,0.017344955460229305,-0.02840829320652316,-0.04738760013091722,0.03253001623360429,-0.07207955546834562,0.06041219166898794,-1.0,0.010989931764654575,0.030413264616862515,-0.0479153866514591,-0.10803442875133536,-0.04800592226724662,-0.10812924568533386,0.05147472880864147,-0.05420285600066463,0.0555685350153772,0.057532806448541154,0.014585242106511635,0.055039220868618274,0.1179390210550857,0.02050737505128684,0.09921698248744348,-0.019028816306624063,0.030112874974310515,0.043772211441876124,0.030299935698727114,0.04388041622354395,0.044854325391251594,-0.044264540727088596,-0.044264540727088596,0.047504311071241874,0.047695768749589265,-0.08793076047741769,-0.08190472909426876,-0.02446633655581481,0.06396807297052683,0.05672484451401852,-0.008663496861489293,0.02405618439612821,0.036823329854891854,0.052163165504001886,-0.07922639496520757,-0.14202876067447684,0.002631799211504842,0.03125522675088134,1.0,0.1220774513951982,-0.01378230538764831,-0.020137395616231162,-0.009810606789223552,0.0023641060197790707,-0.011838195900423447,0.0007124707837442434,-0.023718502725152166,-0.012706665713463235,-0.021195168416712724,-0.023437625143399244,-0.016536008252712106,-0.015616128327161749,-0.008757833208679573,-0.022485198384084543,0.0015581351340682378,-0.00817161323952853,-0.010605547811717242,-0.013535629827807469,-0.010605547811717242,-0.010986780767145347,0.02528114315615564,-0.005199864439738299,,-0.014341346647805096,-0.002832328482036614,-0.012567975884870243,-0.11082839220161883
bgnprena,0.01744064636871754,0.026227901238098185,0.034274216294030733,0.01884796162161427,0.011234273025814564,-0.01430726460429532,0.11204967885636859,-0.06496943081680105,0.34911039459798615,0.1523016832106798,0.04890831489851306,-0.02936720011979428,0.06142070058429701,,1.0,,0.034933427813024234,0.03228660239190223,0.03698107345422242,-0.004125132829736879,-0.4819315973414994,-0.0892440433319331,0.0008429343971645828,0.05964840978260721,0.08678986680604604,-0.039783195842242026,0.13777659291047875,0.36343253332765063,-1.0,0.09134181848685177,0.06433331905093254,0.012947783856377279,-0.10280487004409306,-0.07572120199849382,0.08642485710637915,-0.01556226972010948,0.070653009045116,0.022294644042447017,-0.10147740115680652,0.075582082438116,-0.061774969915774074,0.05243694639516395,0.04273259772803482,0.0293899920292178,0.0961605646972329,-0.1179193936159298,-0.1342683592952249,0.048504720222352554,-0.04130072595700339,-0.2895974001586578,0.8427009716003843,-0.04161018334593204,0.028990079554988536,0.014678086787564708,-0.10025703844648948,0.014392554052110209,-0.10032812672722902,0.09787856395971295,-0.0900298680181079,0.10774818255738818,0.08972239627979195,0.4300150689024699,0.691899339851123,0.07562073919317991,-0.012742873303375226,0.027851418506640843,-0.004043227760016083,0.11331767223764058,0.09757269190783016,0.1136379744969624,0.09674081308859146,0.10223789957800658,-0.10431559368068337,-0.10431559368068337,0.07435160669579993,0.05743583310745172,-0.05541397523069718,-0.05476394417526117,0.006220425012958725,-0.0019887342154234506,0.03901845522384424,-0.01460071675630795,0.043920490633768725,0.04075548822122778,0.07455020095148432,-0.09416941385514423,-0.07271687676107873,0.026111716541833252,0.023756607865481186,0.055771858279474486,0.01955095221808044,-0.038357265856201965,0.015541763751137855,,-0.010766376312677487,,-0.010766376312677487,0.025808412876656948,0.013641696382247043,0.019163418068006713,0.03349798080424588,-0.016581631448540076,0.221589795525803,0.009542700984209482,-0.010343195201669042,-0.0010007525439352425,,0.0031624821507370325,0.0021650024852673767,0.0031624821507370325,0.008043351129515175,-0.0005775955920913416,-0.008483557327236877,,0.0035490829126225212,-0.0004287704488140479,-0.024360454137886334,0.02707882091255108
race,0.017731389908696427,-0.07817733337845104,-0.18163026073201252,0.023410752485481495,0.02025189115647164,0.0038570211082587466,-0.008023048845322258,0.08171739941592432,-0.01928091043806079,0.09205746178983229,-0.006025612337858037,0.01954731071122432,-0.035112947530039164,-0.016251067875737265,0.006220425012958725,-0.16137430609197567,0.023456931939402566,0.03042907896362935,0.02326177398352644,-0.0017953402045174168,0.007195734481548013,0.05225493591736947,-0.05957398256904846,-0.06713755538971362,-0.1868906247574376,-0.004533242620274609,0.09753029620764572,0.10309667200201214,-0.6577673799319201,-0.16866484430165907,-0.11504804034133333,0.04906261180253673,-0.1860182372854462,0.02345959283963212,0.030390029778046074,-0.005379963030288628,-0.10351920859651792,-0.11922595165521437,0.07495319192765497,-0.07842334560093978,0.02345059459700649,-0.20126637287102117,-0.1953794064611487,-0.03804076843578019,-0.03533574319271051,0.08888779498664719,0.10779642626722867,-0.036336686551669835,0.08447704049362668,0.12287409375530298,0.8017837257372732,-0.028076946616590544,-0.07135093479790769,0.10157198187964941,0.10814823528253284,0.10149193640495233,0.10805728640500392,-0.27003632206987416,0.2663458472504369,-0.2786743366574864,-0.24499615602482624,-0.03765104272930823,-0.020166266349085006,-0.06437582301538947,0.0691527176078317,-0.17189672119155938,0.0017814221554452456,-0.158222966796843,-0.08270153225104204,-0.1579763363961453,-0.08374216992770786,0.007674667625342988,-0.0032306865648477987,-0.0032306865648477987,-0.259381322609784,-0.2755690679981895,0.03977218465445198,0.034770654920164755,1.0,-0.2746150479370227,-0.3686674268190384,-0.03170744445209086,-0.12719164279356623,-0.11249120790883871,-0.07620109727339593,0.1441696857981377,0.11879885549238477,0.06584490243261411,-0.1285110944688251,-0.02446633655581481,-0.22439222864764424,-0.10097351724370683,-0.0005474382765522708,-0.027500818422911473,0.016663939348083093,-0.021728266929624828,0.020012943751879928,-0.024018505214860802,-0.06093817632003868,-0.018512243240427828,-0.01715905108454384,-0.015664763140737552,-0.035604539296576664,-0.005193649305774374,-0.011370248090949227,-0.0064410569089778415,-0.026128392061920625,-0.02126197318848204,-0.0014900921640393326,-0.02126197318848204,0.0030013600624406193,0.005612060397387632,0.025197706049934647,,-0.014187015165437702,-0.013787194136654912,-0.023927874239748678,0.051366011758948955
hieduc,0.020129609790547075,-0.08847916845941753,-0.27289482121565284,0.010163815063519707,-0.0038684546410438737,-0.007656275995875418,-0.11710942322174883,0.2142165204744099,-0.0035837999157429757,0.04724555912615344,-0.15099568298591015,0.15731993213806572,-0.16305814843925137,-0.1158894150268959,-0.05476394417526117,-0.18012810537857507,-0.29571160482480474,-0.15088035775418673,-0.09726264784282151,0.03188972154767812,-0.5466958976381495,0.14540306012231,-0.05888245528763314,-0.056809583444568455,-0.19481341924399156,0.06424208588865413,0.11780775233059848,-0.10531363222839504,0.2602437310201953,-0.12528066713653663,-0.09016908568575693,0.013681681613946268,-0.1784537195677025,0.06113718331472248,0.031169734352084158,0.025502725575691543,-0.10243645892251682,-0.10155825795798729,0.08646884821142412,-0.1122422088747451,0.047837212372789616,0.02680229185327096,-0.0007879007491718987,-0.0739203202695778,-0.0316889883452045,0.1251809897177833,0.1486618663916669,-0.10739919837175643,0.06940497909830375,-0.09394990633201421,-0.37741470621203443,-0.05030007890946725,-0.15678464065763364,0.1190729263824674,0.35432903597157533,0.11899513512427802,0.35421467823191566,-0.27910079887431755,0.2632438992252199,-0.2737145578300044,-0.268157956133154,-0.049294234854312585,-0.1413049769621681,-0.3196130087729439,0.029419780352000487,-0.18619676059934184,0.1266836100093286,-0.1453178901250672,-0.12483065599870016,-0.14508414162935393,-0.12419709269903559,-0.18446378823459197,0.18546743003585597,0.18546743003585597,-0.26104827196466435,-0.1963459745000622,0.8898417241472775,1.0,0.034770654920164755,0.332212438138064,0.1997899176129808,-0.0009188333500229283,-0.18839922655476973,-0.23141422368880918,-0.03411224939947629,0.3230004311272043,0.45509680661971097,-0.16208247006050774,0.1462525384809224,-0.08190472909426876,0.20630403774565556,-0.055495108895441014,-0.03270298537288094,-0.018816206529513168,-0.0014141989409965044,-0.018455523649166035,-0.0014947763434627413,-0.04680714808061217,-0.05577078224780559,-0.03992731477587768,-0.05164260934003556,0.0041893270732845985,-0.013745954708174782,-0.006446934992724296,-0.0031160361619292395,-0.01840300090837048,-0.01804338797027148,-0.005430957753023797,-0.0028004613161421244,-0.005430957753023797,-0.006768226254060959,0.007026898279923424,-0.0012210510404802165,,-0.013574218185233763,-0.08359296704352609,-0.006679212640302272,-0.050220770797894235
